n,x,y
8070,0.419628809,0.384004295
8071,0.223619877,0.323428044
8072,0.483019445,0.058771187
8073,0.706194173,0.806200189
8074,0.361738025,0.165628376
8075,0.662159873,0.101800684
8076,0.493328711,0.401138202
8077,0.011867212,0.796115625
8078,0.962339024,0.435480206
8079,0.288068792,0.223159136
8080,0.545770655,0.066834353
8081,0.958864034,0.800770238
8082,0.206704862,0.948045325
8083,0.063935951,0.858673851
8084,0.205403621,0.232747963
8085,0.152957908,0.803387525
8086,0.851223507,0.769277571
8087,0.517245428,0.435160054
8088,0.041989518,0.983037469
8089,0.271616048,0.260128134
8090,0.511096316,0.554784216
8091,0.17434152,0.915156454
8092,0.30637999,0.732441057
8093,0.904603951,0.954843818
8094,0.444561746,0.208607969
8095,0.233215711,0.001142726
8096,0.597580322,0.704620138
8097,0.112775904,0.156225604
8098,0.519961745,0.55972571
8099,0.647866403,0.536850737
8100,0.088721088,0.012786691
8101,0.548531506,0.560890857
8102,0.309451182,0.753192442
8103,0.744704045,0.607611124
8104,0.615834156,0.994710894
8105,0.909473023,0.800533668
8106,0.607225191,0.560020862
8107,0.183003146,0.933032555
8108,0.185515889,0.623564512
8109,0.703736549,0.288261075
8110,0.810360232,0.231880598
8111,0.062548388,0.326028325
8112,0.416905821,0.136165397
8113,0.282850779,0.433346394
8114,0.467397643,0.174971138
8115,0.872440185,0.241387208
8116,0.559699915,0.312494856
8117,0.744202987,0.598759781
8118,0.764863994,0.772279559
8119,0.277670086,0.268954642
8120,0.618714264,0.019891981
8121,0.375146942,0.543312932
8122,0.474245206,0.572414016
8123,0.530503152,0.145587657
8124,0.667036996,0.220850394
8125,0.168390576,0.179243424
8126,0.838349311,0.455191744
8127,0.161019348,0.24116126
8128,0.31305076,0.865492485
8129,0.849224267,0.408584988
8130,0.985223902,0.099070742
8131,0.366746082,0.893776545
8132,0.952030097,0.331416921
8133,0.037435158,0.205745535
8134,0.955276058,0.474016503
8135,0.20098082,0.224811554
8136,0.034946514,0.488844119
8137,0.761993669,0.129486784
8138,0.161405103,0.552016399
8139,0.752153846,0.581377706
8140,0.007021209,0.630514319
8141,0.123927468,0.075251865
8142,0.357540654,0.357009001
8143,0.0844323,0.402920037
8144,0.471139022,0.451748932
8145,0.346084121,0.222955635
8146,0.73854977,0.211953418
8147,0.49290002,0.140047078
8148,0.965271365,0.033248521
8149,0.84352249,0.927590711
8150,0.171156216,0.223467623
8151,0.917354398,0.071009929
8152,0.894801343,0.88786309
8153,0.564983127,0.476840059
8154,0.526881376,0.703573566
8155,0.169931592,0.724338879
8156,0.320971959,0.812859616
8157,0.220108708,0.299880432
8158,0.196068304,0.700314608
8159,0.614098616,0.719466409
8160,0.324460611,0.671891473
8161,0.767647381,0.514757675
8162,0.573199033,0.126174946
8163,0.827253493,0.08171772
8164,0.087443533,0.658961787
8165,0.847159023,0.016979676
8166,0.507694292,0.638473887
8167,0.63212958,0.644620577
8168,0.238434016,0.513802882
8169,0.69604659,0.787566923
8170,0.406062019,0.570444566
8171,0.721503339,0.923725665
8172,0.584190095,0.350626256
8173,0.140137719,0.493444304
8174,0.300683177,0.420636549
8175,0.751993871,0.303071681
8176,0.015964308,0.487816632
8177,0.631822041,0.297592069
8178,0.545409048,0.344410154
8179,0.714741804,0.491258379
8180,0.328960218,0.283851638
8181,0.476973523,0.35821795
8182,0.47684094,0.339233261
8183,0.749194501,0.027138183
8184,0.072950654,0.960976526
8185,0.510218174,0.560678905
8186,0.259592048,0.779874717
8187,0.589285267,0.860871124
8188,0.259450372,0.862364713
8189,0.206175537,0.907545955
8190,0.231600854,0.309325923
8191,0.894821321,0.177565344
8192,0.363571344,0.282110992
8193,0.880163655,0.591075934
8194,0.73539076,0.358625038
8195,0.268885525,0.340375582
8196,0.554006165,0.272699237
8197,0.008722655,0.366684133
8198,0.932862749,0.325338606
8199,0.630934871,0.487161204
8200,0.112566655,0.668563609
8201,0.518912233,0.171463415
8202,0.495120559,0.466349941
8203,0.670714421,0.788098009
8204,0.289356593,0.639977916
8205,0.909785044,0.90777986
8206,0.622609946,0.963306947
8207,0.072680855,0.009123405
8208,0.818745304,0.051497104
8209,0.884574988,0.096222833
8210,0.304359736,0.068543809
8211,0.711393216,0.995349746
8212,0.860206778,0.966485157
8213,0.881939471,0.97011598
8214,0.070351197,0.375683251
8215,0.836875947,4.46E-05
8216,0.248310149,0.722756739
8217,0.801859144,0.494114536
8218,0.686607519,0.43096713
8219,0.465654793,0.942340453
8220,0.901897154,0.51432183
8221,0.803308099,0.663719745
8222,0.994337797,0.495426978
8223,0.958704325,0.512875449
8224,0.573249639,0.819779574
8225,0.734923724,0.148708367
8226,0.670488097,0.446580208
8227,0.400230658,0.810696328
8228,0.498800125,0.135732054
8229,0.507823397,0.917888975
8230,0.215752877,0.955418585
8231,0.261066254,0.085204204
8232,0.844579586,0.261432017
8233,0.846092599,0.679889811
8234,0.697393874,0.534254646
8235,0.688555413,0.699346128
8236,0.510068943,0.69933145
8237,0.57314253,0.581930286
8238,0.666439023,0.217140667
8239,0.007330767,0.89309373
8240,0.443671646,0.714591756
8241,0.96971834,0.097346483
8242,0.205697897,0.013977776
8243,0.467472025,0.887637586
8244,0.077521356,0.034099595
8245,0.254994627,0.341944874
8246,0.824092382,0.218180692
8247,0.032755288,0.196280407
8248,0.798820128,0.399644357
8249,0.79798476,0.082727891
8250,0.8681148,0.349079828
8251,0.257123631,0.511993085
8252,0.931536924,0.177180873
8253,0.371737596,0.440134914
8254,0.450357673,0.059328309
8255,0.950733274,0.820214574
8256,0.544528234,0.561378665
8257,0.68088159,0.691124336
8258,0.11038942,0.029964161
8259,0.004761135,0.644954222
8260,0.264596003,0.009306898
8261,0.105715089,0.58388737
8262,0.823963112,0.717509201
8263,0.249700938,0.388011789
8264,0.957581957,0.814845301
8265,0.678338042,0.430591068
8266,0.191774568,0.503538018
8267,0.710732666,0.331108897
8268,0.31799805,0.405911081
8269,0.526958502,0.31991426
8270,0.075920192,0.188183193
8271,0.832804352,0.043233136
8272,0.787225478,0.451641059
8273,0.580882372,0.363927512
8274,0.690645753,0.830286155
8275,0.339901799,0.175059145
8276,0.127698115,0.920516023
8277,0.325150719,0.397482306
8278,0.739889491,0.488795508
8279,0.563090788,0.084306411
8280,0.134675332,0.074656796
8281,0.240746624,0.45108239
8282,0.47503645,0.166099313
8283,0.014421795,0.286524701
8284,0.044779391,0.288071962
8285,0.449835209,0.076948352
8286,0.133867378,0.525298065
8287,0.888899101,0.608220326
8288,0.128731648,0.881976863
8289,0.74928843,0.502446864
8290,0.794666773,0.018036228
8291,0.315439953,0.104679795
8292,0.542035405,0.588185335
8293,0.992082075,0.981509074
8294,0.617118012,0.62569627
8295,0.387145151,0.863317662
8296,0.975904924,0.499873006
8297,0.259668114,0.107270649
8298,0.955334842,0.148543625
8299,0.309946438,0.240368432
8300,0.421504496,0.874609138
8301,0.315655581,0.569845524
8302,0.651912122,0.563093641
8303,0.88238932,0.772985301
8304,0.689131261,0.284529197
8305,0.182007735,0.043200953
8306,0.990309357,0.211049251
8307,0.722757709,0.61878003
8308,0.506250255,0.949216795
8309,0.849653563,0.650463634
8310,0.107290337,0.175813933
8311,0.598083707,0.51871127
8312,0.785864709,0.583060019
8313,0.7765817,0.001251359
8314,0.672950043,0.87593684
8315,0.062577912,0.19533095
8316,0.478390544,0.140119225
8317,0.268776339,0.150139889
8318,0.607962638,0.343885458
8319,0.396907831,0.24238874
8320,0.455866152,0.155432659
8321,0.537908255,0.318242772
8322,0.588319404,0.190083164
8323,0.890327971,0.550060367
8324,0.282146501,0.518597052
8325,0.27483797,0.130707482
8326,0.184433592,0.519027505
8327,0.112518732,0.2239178
8328,0.84936896,0.437322193
8329,0.919532055,0.557973284
8330,0.125890268,0.648047275
8331,0.360265032,0.121654209
8332,0.904188736,0.118153584
8333,0.863961045,0.393979378
8334,0.978407713,0.285619381
8335,0.992522272,0.051526178
8336,0.303695854,0.595324663
8337,0.066514849,0.675830211
8338,0.24964817,0.823997324
8339,0.502408899,0.249309238
8340,0.015292075,0.145837936
8341,0.253628134,0.886198661
8342,0.472921502,0.992441501
8343,0.681688277,0.370610015
8344,0.154593906,0.426238123
8345,0.123169165,0.271921649
8346,0.330267704,0.026780468
8347,0.090872661,0.741711098
8348,0.122239431,0.656302891
8349,0.103153205,0.872991027
8350,0.79971379,0.058895252
8351,0.879172449,0.017564052
8352,0.042699379,0.901421648
8353,0.804428425,0.637679544
8354,0.843550542,0.478030291
8355,0.650927638,0.91403224
8356,0.299843871,0.251911838
8357,0.820045474,0.842641863
8358,0.081420224,0.653350056
8359,0.046557867,0.320446809
8360,0.954686719,0.553098944
8361,0.221324191,0.279119453
8362,0.915273441,0.957490427
8363,0.754146358,0.69237284
8364,0.046842438,0.827543829
8365,0.094427581,0.018973446
8366,0.646324566,0.440319368
8367,0.146004496,0.169878186
8368,0.666071335,0.263443659
8369,0.672414485,0.584876591
8370,0.231457043,0.32175971
8371,0.47657454,0.155943353
8372,0.211967188,0.799493485
8373,0.871290207,0.768697491
8374,0.630622429,0.851517997
8375,0.69106382,0.905902479
8376,0.621552342,0.086655195
8377,0.060895937,0.931563739
8378,0.886097913,0.525487377
8379,0.77934961,0.929629805
8380,0.514972368,0.330423453
8381,0.590515789,0.874392398
8382,0.492273455,0.789201667
8383,0.755433727,0.853814078
8384,0.533104288,0.100138539
8385,0.277717883,0.775456749
8386,0.516275077,0.760174118
8387,0.21367367,0.992855126
8388,0.004922698,0.525294952
8389,0.52081341,0.55290897
8390,0.870453885,0.921382893
8391,0.71940253,0.283652423
8392,0.209154267,0.314360466
8393,0.508289968,0.886295897
8394,0.583391552,0.592608284
8395,0.579384119,0.429858103
8396,0.460038147,0.225606942
8397,0.50940074,0.128653433
8398,0.688284192,0.873923726
8399,0.881153517,0.857625438
8400,0.515675187,0.12851957
8401,0.784125842,0.986800653
8402,0.680031266,0.321692564
8403,0.11957412,0.84253775
8404,0.259064826,0.615205452
8405,0.313586714,0.419107199
8406,0.354152219,0.182616651
8407,0.491152286,0.224719641
8408,0.29452407,0.361764419
8409,0.997838745,0.62356302
8410,0.734078514,0.642027519
8411,0.371184822,0.927721584
8412,0.699981522,0.489670552
8413,0.924603234,0.058945016
8414,0.15961664,0.256424509
8415,0.629189344,0.569195757
8416,0.958776562,0.266011426
8417,0.37535156,0.271548812
8418,0.877416209,0.288495671
8419,0.803721017,0.499308905
8420,0.319986527,0.39100001
8421,0.144362163,0.066215135
8422,0.806412098,0.608382597
8423,0.415527302,0.804718813
8424,0.350262019,0.584088279
8425,0.463800592,0.385906112
8426,0.728192914,0.952113491
8427,0.894180159,0.048033974
8428,0.916558962,0.128403092
8429,0.76636907,0.530447293
8430,0.175792462,0.585970964
8431,0.369244681,0.853945824
8432,0.006906584,0.215553834
8433,0.200621667,0.889789382
8434,0.340251266,0.755830551
8435,0.177246829,0.196031853
8436,0.476175066,0.613950156
8437,0.131816184,0.1674334
8438,0.653032397,0.103185268
8439,0.41105202,0.082080341
8440,0.246957886,0.928655856
8441,0.685872845,0.278716195
8442,0.328060204,0.833443275
8443,0.023867315,0.965145006
8444,0.838353948,0.09299794
8445,0.754092274,0.45462348
8446,0.878269641,0.942306627
8447,0.293834171,0.681349946
8448,0.263913969,0.112125005
8449,0.696388292,0.514787238
8450,0.146367438,0.203313699
8451,0.966581627,0.589898497
8452,0.653283231,0.400383935
8453,0.548404308,0.362404643
8454,0.05157695,0.963778181
8455,0.283281929,0.956813163
8456,0.42336939,0.516038725
8457,0.980662068,0.417583874
8458,0.144836594,0.309607708
8459,0.59176783,0.109343122
8460,0.077805301,0.708722828
8461,0.971240366,0.945332515
8462,0.7471873,0.023691779
8463,0.812423848,0.161697149
8464,0.749229112,0.116293133
8465,0.179718615,0.504925107
8466,0.241267242,0.251456499
8467,0.039284236,0.233067796
8468,0.55139376,0.427818343
8469,0.081129694,0.010735537
8470,0.188349507,0.376443902
8471,0.174086646,0.719951768
8472,0.92010019,0.274280477
8473,0.789605775,0.910536866
8474,0.285739162,0.80181869
8475,0.970863596,0.678920134
8476,0.159439621,0.53654973
8477,0.140515373,0.438860368
8478,0.381271091,0.474203907
8479,0.805553453,0.404500664
8480,0.098622254,0.880016367
8481,0.788841024,0.967833726
8482,0.544076542,0.870660185
8483,0.798443607,0.177731893
8484,0.336526914,0.156807012
8485,0.042123176,0.814440377
8486,0.098951068,0.662859171
8487,0.723213405,0.845201376
8488,0.507017894,0.616152882
8489,0.763781376,0.040692122
8490,0.198807525,0.924943696
8491,0.279285302,0.418923042
8492,0.211532465,0.858254283
8493,0.850770561,0.617360512
8494,0.703160555,0.347369113
8495,0.154861675,0.207031808
8496,0.725621572,0.989895089
8497,0.038754445,0.566874434
8498,0.466462416,0.716003195
8499,0.25716024,0.421216206
8500,0.764609497,0.891823131
8501,0.718696258,0.085685303
8502,0.683831237,0.844294067
8503,0.197284305,0.555871213
8504,0.042883184,0.473139047
8505,0.640052791,0.666248257
8506,0.69458707,0.9320825
8507,0.009279729,0.911476637
8508,0.838434598,0.295490434
8509,0.897346717,0.753217485
8510,0.361312716,0.196232599
8511,0.51904063,0.392756877
8512,0.651012521,0.107460965
8513,0.925753645,0.962837767
8514,0.64962264,0.874268782
8515,0.515677098,0.122108025
8516,0.768834583,0.978175305
8517,0.489874147,0.998032058
8518,0.032864609,0.02410519
8519,0.547295097,0.238111271
8520,0.413880499,0.598072146
8521,0.3351541,0.582375548
8522,0.394168928,0.78569895
8523,0.221174247,0.012855798
8524,0.311901963,0.118711672
8525,0.747072825,0.73815777
8526,0.88548973,0.99923252
8527,0.456431011,0.886760064
8528,0.845593367,0.23970024
8529,0.125494019,0.097457678
8530,0.515768463,0.380481158
8531,0.744449676,0.942028123
8532,0.781107909,0.997041672
8533,0.387240443,0.120349482
8534,0.167948424,0.434935605
8535,0.960759362,0.611208448
8536,0.609280352,0.517098774
8537,0.653149762,0.954327561
8538,0.345980144,0.692905816
8539,0.113089562,0.969882979
8540,0.570395464,0.930502374
8541,0.404679841,0.299015434
8542,0.890070709,0.882278675
8543,0.663236761,0.357617448
8544,0.755591382,0.44150775
8545,0.569718321,0.98273552
8546,0.752913196,0.115788649
8547,0.133912875,0.925228035
8548,0.99626621,0.101269399
8549,0.580751207,0.960892444
8550,0.597435893,0.732174277
8551,0.189683713,0.212067661
8552,0.091113197,0.064967171
8553,0.705288692,0.697341486
8554,0.726279004,0.755891179
8555,0.666648549,0.608174957
8556,0.254750825,0.712554308
8557,0.486846425,0.410775075
8558,0.768078456,0.682053771
8559,0.640604268,0.944556477
8560,0.909631774,0.244710593
8561,0.089269953,0.325878949
8562,0.774944671,0.458460706
8563,0.013247341,0.879655636
8564,0.625085356,0.273281922
8565,0.534175291,0.47812971
8566,0.074100884,0.423814938
8567,0.418932905,0.23528286
8568,0.667991721,0.454073563
8569,0.867346852,0.19920742
8570,0.077139019,0.273167481
8571,0.509660122,0.73468187
8572,0.795292548,0.373187004
8573,0.116844666,0.096981276
8574,0.892584762,0.900277514
8575,0.938832593,0.033833941
8576,0.342509907,0.784329822
8577,0.208863182,0.29080226
8578,0.145421178,0.590250189
8579,0.219568937,0.424643012
8580,0.418858976,0.068698272
8581,0.707090515,0.649778805
8582,0.936843693,0.338060528
8583,0.558502057,0.320548574
8584,0.953163262,0.829813194
8585,0.426854437,0.089293814
8586,0.657515293,0.387000474
8587,0.00014934,0.677376348
8588,0.418646634,0.791383977
8589,0.022799403,0.281733229
8590,0.13217172,0.477250218
8591,0.808733599,0.615697071
8592,0.114448085,0.241720308
8593,0.299715002,0.230682479
8594,0.525976914,0.646403043
8595,0.525298612,0.681758784
8596,0.030466881,0.391099619
8597,0.11046707,0.460597968
8598,0.676648931,0.966875588
8599,0.404780485,0.556890015
8600,0.092232671,0.247249749
8601,0.478583207,0.832914794
8602,0.372443883,0.731468589
8603,0.999543829,0.432331547
8604,0.047920336,0.675558835
8605,0.180205107,0.377780763
8606,0.074700904,0.507960615
8607,0.551257205,0.502187402
8608,0.960534349,0.516832017
8609,0.777641515,0.442928324
8610,0.112051042,0.557354362
8611,0.539580245,0.053764428
8612,0.357951842,0.518898856
8613,0.977303484,0.662538916
8614,0.707027905,0.628805321
8615,0.604132723,0.066189581
8616,0.2565691,0.085104425
8617,0.436651523,0.069312074
8618,0.526672077,0.591531844
8619,0.378618099,0.727212206
8620,0.564194779,0.486299681
8621,0.090076363,0.351350742
8622,0.420668096,0.708754457
8623,0.986864478,0.701874278
8624,0.399148061,0.5801939
8625,0.505947743,0.94169882
8626,0.753563831,0.75422588
8627,0.812326889,0.163224622
8628,0.736410208,0.960480565
8629,0.381243989,0.78470306
8630,0.711756615,0.485213765
8631,0.199615838,0.568289339
8632,0.617052713,0.465949367
8633,0.01595879,0.675610942
8634,0.192539304,0.346309586
8635,0.175059239,0.331120925
8636,0.352103188,0.2797747
8637,0.738106475,0.754123086
8638,0.020831957,0.131664434
8639,0.876321725,0.547620416
8640,0.091701411,0.212574913
8641,0.950392502,0.169374329
8642,0.94900731,0.175038425
8643,0.614515818,0.350017167
8644,0.840475925,0.164104313
8645,0.940898311,0.621771187
8646,0.447873107,0.887736333
8647,0.855854228,0.010003261
8648,0.034831682,0.891917114
8649,0.78084739,0.062037391
8650,0.648173797,0.488484931
8651,0.776535275,0.386779763
8652,0.149282456,0.266960135
8653,0.083317109,0.65666884
8654,0.523108694,0.996555251
8655,0.606396925,0.070463222
8656,0.687368113,0.476776615
8657,0.179108575,0.473243049
8658,0.567859839,0.684284737
8659,0.96881053,0.895563822
8660,0.253053935,0.873002098
8661,0.819736893,0.350358181
8662,0.960795505,0.174205387
8663,0.672784179,0.669490284
8664,0.440299451,0.637146352
8665,0.41829776,0.077460656
8666,0.467561943,0.488396683
8667,0.124725582,0.802086819
8668,0.074633305,0.321444694
8669,0.279721758,0.651770754
8670,0.173585914,0.197163841
8671,0.899494093,0.879073954
8672,0.362178717,0.350307042
8673,0.875452574,0.276344126
8674,0.563069803,0.826377508
8675,0.89797376,0.058922092
8676,0.896639704,0.012422638
8677,0.711236536,0.441195259
8678,0.448445719,0.738707043
8679,0.243739314,0.070769031
8680,0.564185999,0.129258621
8681,0.311708653,0.627484573
8682,0.82843948,0.439902799
8683,0.042726453,0.998462356
8684,0.636700555,0.795970453
8685,0.339051092,0.357721337
8686,0.420109613,0.4424419
8687,0.542371304,0.34376917
8688,0.982386089,0.610426329
8689,0.993499387,0.291667765
8690,0.35721882,0.121999443
8691,0.957364176,0.008925821
8692,0.955771052,0.093730468
8693,0.526117868,0.699295439
8694,0.563601087,0.271878275
8695,0.197502382,0.814381274
8696,0.789227551,0.452587413
8697,0.485444451,0.562724431
8698,0.762074066,0.100320508
8699,0.921856742,0.732275785
8700,0.623538653,0.467285965
8701,0.695045181,0.72977851
8702,0.548846962,0.990200652
8703,0.131033492,0.042765273
8704,0.459115428,0.864780938
8705,0.062451065,0.566926164
8706,0.180640347,0.061032731
8707,0.980577602,0.404653624
8708,0.380241407,0.671704561
8709,0.135137266,0.498552689
8710,0.435065116,0.093645834
8711,0.060001476,0.951804138
8712,0.607045936,0.422538635
8713,0.228314747,0.015754761
8714,0.217476399,0.765067591
8715,0.636922362,0.928229959
8716,0.92537584,0.183017059
8717,0.013609786,0.454814351
8718,0.715027033,0.330584757
8719,0.582036176,0.631777869
8720,0.486935234,0.523926131
8721,0.421363736,0.606640132
8722,0.011118522,0.577380403
8723,0.351760346,0.970854179
8724,0.523331758,0.390505676
8725,0.335453199,0.775416702
8726,0.994053251,0.880022147
8727,0.340154333,0.544626133
8728,0.845637308,0.497487787
8729,0.810583057,0.681802554
8730,0.794522221,0.125224507
8731,0.491917613,0.171791536
8732,0.499406658,0.367696126
8733,0.84358786,0.859123284
8734,0.11758406,0.788996993
8735,0.224781065,0.618638341
8736,0.012944957,0.932466543
8737,0.491382376,0.087981459
8738,0.453378943,0.990446345
8739,0.955724281,0.137026636
8740,0.930792203,0.473696472
8741,0.405916039,0.748970556
8742,0.496006616,0.980687982
8743,0.105001991,0.759229338
8744,0.753089878,0.486272562
8745,0.519102682,0.07488972
8746,0.167803121,0.062757054
8747,0.876870624,0.645937973
8748,0.042581204,0.609263147
8749,0.192543911,0.307876568
8750,0.477216395,0.922471904
8751,0.997001247,0.876444114
8752,0.138660288,0.135598938
8753,0.266520379,0.823487174
8754,0.791120323,0.275675877
8755,0.336207186,0.610598128
8756,0.929096627,0.692773946
8757,0.01885537,0.870229314
8758,0.237933942,0.333350564
8759,0.309812193,0.437192153
8760,0.848141419,0.186374175
8761,0.102200189,0.132958321
8762,0.673912217,0.386879786
8763,0.886747008,0.339212814
8764,0.974262172,0.825403499
8765,0.806006765,0.614687038
8766,0.050585536,0.822978169
8767,0.483099739,0.31967053
8768,0.218214953,0.612580259
8769,0.121929001,0.198875677
8770,0.243094261,0.356377559
8771,0.735102831,0.95523728
8772,0.575032984,0.283334559
8773,0.130431377,0.775413224
8774,0.285646961,0.527534958
8775,0.065999342,0.116992667
8776,0.926155045,0.577294513
8777,0.754142618,0.116649472
8778,0.472345852,0.200929475
8779,0.961311476,0.612594104
8780,0.978039916,0.567535886
8781,0.206675021,0.407720296
8782,0.254325427,0.061088888
8783,0.191336902,0.323117496
8784,0.62819175,0.95929258
8785,0.594982788,0.670956373
8786,0.518342427,0.37992946
8787,0.773983547,0.826188948
8788,0.529610455,0.229304493
8789,0.314696952,0.895562009
8790,0.668588079,0.499413101
8791,0.94915466,0.204101498
8792,0.049878105,0.04010028
8793,0.486155213,0.950789169
8794,0.139563267,0.660267277
8795,0.747124778,0.29110386
8796,0.431493424,0.029012455
8797,0.838858188,0.451059971
8798,0.669589715,0.38825594
8799,0.95920288,0.563516686
8800,0.57963483,0.957528504
8801,0.59567282,0.922550296
8802,0.974388421,0.613062216
8803,0.803084634,0.251439865
8804,0.337898033,0.143230727
8805,0.103475305,0.33724582
8806,0.921521726,0.919275753
8807,0.063696269,0.411968537
8808,0.923317043,0.825013057
8809,0.933369168,0.342420111
8810,0.661554617,0.169898775
8811,0.948864322,0.066920295
8812,0.607263485,0.622981552
8813,0.745836638,0.480667366
8814,0.595942858,0.162457617
8815,0.222406977,0.830260636
8816,0.078810361,0.600428723
8817,0.743050682,0.544598173
8818,0.451425802,0.586478709
8819,0.124701053,0.318772977
8820,0.559057065,0.318356059
8821,0.264962617,0.044640563
8822,0.262327458,0.434447715
8823,0.876160311,0.923759568
8824,0.618281928,0.510692734
8825,0.748181095,0.339285604
8826,0.816935014,0.511408882
8827,0.436692992,0.787049367
8828,0.451291827,0.703723398
8829,0.432092907,0.977456977
8830,0.357440213,0.323042374
8831,0.778586306,0.704315629
8832,0.884397748,0.114753194
8833,0.298003351,0.162591226
8834,0.711320591,0.013015437
8835,0.215355346,0.738395628
8836,0.007874282,0.016977815
8837,0.685186418,0.053682216
8838,0.776310348,0.875321999
8839,0.329826314,0.150494671
8840,0.994978302,0.750384348
8841,0.71904712,0.065557814
8842,0.321014536,0.252629157
8843,0.760182744,0.348884797
8844,0.843771144,0.3074462
8845,0.140277039,0.482651477
8846,0.911815704,0.690393505
8847,0.434374779,0.732761402
8848,0.27427013,0.627412792
8849,0.377719154,0.991996004
8850,0.528561049,0.03209833
8851,0.527232859,0.480497422
8852,0.294335001,0.817411085
8853,0.060125036,0.975012676
8854,0.630881306,0.631226279
8855,0.717585943,0.605763163
8856,0.69525081,0.993897997
8857,0.396519183,0.558371977
8858,0.857733089,0.882506386
8859,0.017302186,0.355613075
8860,0.129263475,0.276473985
8861,0.018320756,0.553602564
8862,0.554459,0.723321074
8863,0.523101875,0.58065256
8864,0.227560825,0.985626328
8865,0.52551933,0.272751679
8866,0.003588464,0.865335213
8867,0.036169398,0.788861207
8868,0.96241988,0.713879782
8869,0.885681926,0.355776064
8870,0.069388855,0.44561292
8871,0.655772824,0.121035646
8872,0.508179786,0.265535408
8873,0.538417877,0.030781183
8874,0.84055177,0.665868415
8875,0.641255399,0.485816925
8876,0.940923215,0.483747432
8877,0.681706285,0.093819225
8878,0.915204074,0.287042462
8879,0.116426976,0.534895355
8880,0.82230653,0.048521562
8881,0.319573762,0.591007774
8882,0.920800972,0.527770393
8883,0.791499458,0.925945348
8884,0.966342723,0.858032169
8885,0.755284143,0.663526905
8886,0.390851826,0.173923442
8887,0.523766087,0.445011288
8888,0.782569696,0.212651225
8889,0.057968529,0.125512898
8890,0.539221851,0.427946934
8891,0.56811554,0.781730553
8892,0.717956698,0.361565537
8893,0.34208024,0.628144648
8894,0.606148502,0.028971051
8895,0.736040632,0.224252452
8896,0.381606566,0.856574186
8897,0.681645667,0.589284641
8898,0.903466225,0.00664801
8899,0.369366207,0.061899117
8900,0.526156028,0.858814568
8901,0.483934823,0.934097926
8902,0.838607563,0.126065329
8903,0.269955581,0.700724455
8904,0.286102313,0.899990442
8905,0.39252082,0.583949836
8906,0.652306665,0.196110505
8907,0.154459904,0.887026494
8908,0.978481972,0.605375432
8909,0.503021442,0.514952651
8910,0.730503538,0.897673846
8911,0.412374489,0.671205584
8912,0.027276935,0.424598487
8913,0.385574711,0.085530289
8914,0.571512728,0.160165416
8915,0.090373287,0.784277062
8916,0.980028638,0.42909164
8917,0.587071865,0.547543282
8918,0.459058734,0.304094794
8919,0.028792218,0.958648331
8920,0.246523989,0.493071261
8921,0.337270818,0.50360678
8922,0.649564238,0.729316437
8923,0.174108157,0.249184962
8924,0.485061281,0.63331592
8925,0.27071011,0.171015908
8926,0.56475986,0.163452499
8927,0.688104103,0.947312026
8928,0.517878913,0.451666962
8929,0.750169048,0.019403674
8930,0.622749118,0.901494514
8931,0.083621304,0.302529868
8932,0.656670389,0.215802444
8933,0.483816464,0.289085468
8934,0.759071285,0.254318165
8935,0.937079753,0.791437106
8936,0.351597366,0.316405259
8937,0.850030184,0.694054754
8938,0.229969513,0.690788251
8939,0.650102881,0.205598056
8940,0.005510967,0.509606473
8941,0.824904465,0.697556474
8942,0.446080115,0.620482531
8943,0.454649484,0.448633242
8944,0.497641966,0.341021512
8945,0.372397975,0.303829185
8946,0.230003547,0.144980152
8947,0.69221195,0.801528604
8948,0.627100098,0.124338736
8949,0.054457115,0.244559997
8950,0.270472567,0.098605506
8951,0.931648654,0.051115682
8952,0.282872703,0.111649517
8953,0.293459476,0.916651202
8954,0.578090206,0.909247033
8955,0.372688007,0.510264363
8956,0.947634378,0.763906518
8957,0.982688318,0.580154933
8958,0.129103604,0.050151311
8959,0.2249226,0.544497174
8960,0.170989934,0.190585943
8961,0.444744146,0.982805921
8962,0.283903842,0.556877032
8963,0.674372342,0.118281895
8964,0.885535762,0.799853371
8965,0.07140251,0.134322679
8966,0.026175149,0.944138817
8967,0.11211187,0.809553951
8968,0.309936549,0.361169773
8969,0.133836367,0.10498326
8970,0.431815388,0.879454157
8971,0.363534081,0.524348391
8972,0.727332232,0.403559146
8973,0.966991772,0.596783211
8974,0.977536806,0.360067266
8975,0.420529982,0.670445353
8976,0.643194831,0.674978738
8977,0.13222852,0.138769403
8978,0.610491463,0.127648984
8979,0.883565955,0.909334251
8980,0.885055313,0.622181268
8981,0.140130475,0.35246671
8982,0.166075901,0.26673031
8983,0.901836961,0.120356832
8984,0.697333716,0.548063041
8985,0.762432142,0.886410351
8986,0.067310033,0.836139146
8987,0.618505674,0.603422311
8988,0.022874237,0.329304566
8989,0.736781793,0.421962381
8990,0.794646472,0.709676429
8991,0.322009327,0.81498678
8992,0.002862523,0.9487451
8993,0.732932099,0.710163261
8994,0.998350931,0.400441084
8995,0.620540636,0.172245474
8996,0.36603294,0.82328781
8997,0.328973906,0.026574366
8998,0.811901583,0.695303415
8999,0.968678299,0.780200073
9000,0.365037425,0.743294568
9001,0.220987388,0.232878599
